,Arm Angle,Finger Distance
0,161.09779056350487,0.002066549219185881
1,155.19620689664367,0.0023492279829234624
2,154.47385674551475,0.0026719198369564235
3,153.76912064155263,0.002786984084047077
4,152.74461802871429,0.00290095665728789
5,152.9747092474725,0.0029842733404767787
6,153.49832643183828,0.003016950353868918
7,154.07371820573604,0.0030225971456407626
8,153.64034872847688,0.0030250770484156705
9,154.65080593105424,0.003003256764715767
10,155.82319316999445,0.0029920062104669843
11,158.12517010208163,0.0030456244339472287
12,158.10759095944042,0.0030897898786537673
13,157.88630734370074,0.003031453537180699
14,158.67897198915006,0.0029942107944395005
15,158.2173893879419,0.002944960613691737
16,157.26507291735706,0.00292690605458491
17,157.9850124400094,0.002930326048487416
18,157.5669195019704,0.0029363644338982016
19,157.36196884318025,0.0028835951478413365
20,157.1995307441425,0.0028629247584623825
21,157.1875354045053,0.002833224305952198
22,157.11106799326734,0.0028347443969235255
23,157.6669215070511,0.0028748566262789747
24,160.57888821278976,0.002770606961733635
25,159.85151369544252,0.002761797563159569
26,159.55940397252317,0.0026740827278070554
27,157.831096031896,0.002562016534187097
28,158.1465684376632,0.0025897752125042914
29,157.3893594221654,0.0025804647790982913
30,155.76997150232893,0.002594175440367497
31,153.23082355234388,0.0023823761047269804
32,150.94062824853404,0.002379491328717129
33,146.40263329931398,0.0025119891134682353
34,143.05879260554119,0.0028083894117064442
35,134.99356789236955,0.003164916747216678
36,130.11806789214353,0.0038056489737692176
37,127.8755199307242,0.004161735400537717
38,127.79832474163541,0.003875025515198067
39,127.14471224490379,0.004361864614616587
40,119.35870654890132,0.0038618118036825486
41,115.2708355450313,0.003050288795973355
42,103.2644782583138,0.0028312996903472757
43,97.01545728718042,0.002925396084591149
44,85.60150252579506,0.0019484104889344752
45,62.39803259032355,0.001653757792940013
46,42.700082662869285,0.0008852604591160787
47,22.44525520464865,0.0011544519068455157
48,10.550149384252883,0.0021598276658770805
49,0.3541869343489188,0.0009041845256460553
50,10.541366426446794,0.001125693789108296
51,17.686142995923966,0.0014017277834755984
52,22.88954956190067,0.002109602464559943
53,25.991337924408036,0.003470501998054981
54,31.206547290989,0.004258099545468563
55,34.7166154446838,0.005096421827973101
56,42.315417177882495,0.005871909445904569
57,52.48855330150686,0.005591265326016815
58,60.183233502226244,0.0054821663370761995
59,68.71414622821771,0.004547058141712461
60,80.54502140338742,0.0042710764194087555
61,111.19685941034501,0.0034733050806875594
62,177.8026300961739,0.0033028535116103996
63,142.37735152732023,0.0030716471309856293
64,131.8792649154526,0.004384275005067864
65,151.5094507020408,0.0031028808319431924
66,165.74769715242405,0.004185918396906192
67,173.60892060160273,0.004627909016058229
68,172.01100894490895,0.005639989859426283
69,162.88855742134913,0.00355874663915768
70,149.42118071630998,0.0036424970164165432
71,150.7163101292728,0.004159090140747419
72,153.47044249652134,0.003744728274430075
73,166.05640204265504,0.0036840346709710132
74,171.89844183043928,0.006088804457940772
75,176.70850626866695,0.005738478386851589
76,174.045220078027,0.006237053040042223
77,176.85569635632214,0.006184364749363304
78,171.13071304655037,0.006063479812144195
79,169.8629715051562,0.006248979432992815
80,172.37373659048893,0.005955179305314029
81,174.87124132385185,0.005434842851862462
82,175.40586964774786,0.005916616175095909
83,176.07783870412112,0.005757644204059544
84,176.99688792557643,0.005542711746893123
85,176.66452110494905,0.005669320252906837
86,176.5655450451248,0.00573488035534739
87,175.70367518793475,0.005651138905638804
88,175.03817810361923,0.005648391297847154
89,174.50323028901295,0.005806314180247977
90,173.24155425256836,0.006491377676733019
91,172.8353800447911,0.006286486613188816
92,169.89354320045288,0.005876483555092618
93,167.01995230111496,0.005325713398002025
